,text,major_orig_category,sum_orig,auto_orig,comp_orig,rel_orig,self_orig,phys_orig,pleas_orig,money_orig,sec_orig,esteem_orig,pop_orig
3215,social media,pop,126.0,0.047619047619047616,0.0,0.12698412698412698,0.0,0.0,0.007936507936507936,0.023809523809523808,0.007936507936507936,0.03968253968253968,0.746031746031746
3216,social media influencer,pop,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3217,social media influencing,pop,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3218,social network,pop,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3219,social security,sec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3220,social status,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3221,socialite,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3222,socialize,rel,3.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
3223,socializing,rel,52.0,0.019230769230769232,0.0,0.3076923076923077,0.07692307692307693,0.019230769230769232,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.19230769230769232
3224,socialmedia,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3225,sociolite,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3226,sofa,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3227,software,comp,7.0,0.0,0.42857142857142866,0.0,0.0,0.14285714285714288,0.0,0.0,0.14285714285714288,0.14285714285714288,0.14285714285714288
3228,solitude,auto,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
3229,solo work,auto,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3230,solopreneur,auto,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3231,solving,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3232,solving math puzzels,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3233,solving puzzles,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3234,son,rel,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3235,sons,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3236,soul,self,3.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
3237,soul searching,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3238,soulmate,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3239,soulsearching,self,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3240,sounding alarm,sec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3241,sovereign,auto,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3242,space,auto,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3243,sparkling water,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3244,speak on the phone,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3245,speaking clearly all the time,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3246,speaking loudly,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3247,speaking up in committee meetings,esteem,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3248,speeches,comp,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
3249,spelling bee,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250,spend,money,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3251,spending,money,24.0,0.04166666666666667,0.0,0.0,0.0,0.0,0.0,0.9166666666666667,0.0,0.0,0.04166666666666667
3252,spending a night a five star hotel,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3253,spending quality time,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3254,spending quality time with family,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3255,spending time in nature,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3256,spending time with family,rel,7.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
3257,spending time with friends,rel,7.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
3258,spending time with loved ones,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3259,spending time with significant other,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3260,spending time with spiritual people,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3261,spending time with spouse,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3262,spending wisely,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3263,spices,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3264,spinning,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3265,spirit,self,3.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
3266,spirit quest,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,spirit world,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3268,spiritual,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3269,spiritual guidance,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3270,spiritual retreat,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3271,spirituality,self,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3272,spiritualness,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3273,splurge,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3274,splurging,money,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3275,spoiled,money,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3276,sporting equipment,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3277,sportive,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3278,sports,phys,124.0,0.056451612903225805,0.1693548387096774,0.1532258064516129,0.03225806451612903,0.1774193548387097,0.13709677419354838,0.016129032258064516,0.0,0.1774193548387097,0.08064516129032258
3279,sports activuty,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3280,sports car,money,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0
3281,sports cars,money,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3282,sports competitons,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3283,sports gear,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3284,sportscar,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3285,spouse,rel,17.0,0.058823529411764705,0.0,0.5294117647058824,0.11764705882352941,0.0,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705,0.0
3286,spying,sec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3287,squats,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3288,stable,sec,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3289,stable job,sec,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3290,stable jobs,sec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3291,stage performance,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3292,stair stepper,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3293,stairmaster,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3294,stamina,phys,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
3295,star,pop,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3296,stargazing,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3297,starting a nonprofit,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3298,stationary bike,phys,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3299,status,pop,11.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.18181818181818182,0.36363636363636365
3300,stay home,sec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3301,staying on top of trends,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3302,steady secure job,sec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3303,stength,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3304,steps,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3305,stimulate,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3306,stimulation,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3307,stock investing,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3308,stock market,money,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0
3309,stock trade,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3310,stocks,money,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391304347826088,0.2173913043478261,0.0,0.04347826086956522
3311,stove,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3312,strategy games,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3313,strawberry,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3314,strength,phys,20.0,0.1,0.05,0.0,0.1,0.45,0.05,0.0,0.1,0.15,0.0
3315,strength training,phys,4.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0
3316,strengthbuilding,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3317,strengthening,phys,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
3318,stress management,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3319,stressbuster,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3320,stretch,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3321,stretching,phys,10.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0
3322,stretching yoga,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3323,string,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3324,strip club,pleas,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3325,striving towards goals,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3326,strong,phys,21.0,0.0,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.047619047619047616
3327,strong ego,esteem,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3328,strong online presence,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3329,structure,sec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3330,strut with head held high,esteem,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3331,strutting,esteem,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3332,studing,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3333,study,comp,21.0,0.047619047619047616,0.47619047619047616,0.047619047619047616,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.047619047619047616
3334,studying,comp,96.0,0.0625,0.5416666666666666,0.0,0.28125,0.0,0.020833333333333332,0.010416666666666666,0.0,0.0625,0.020833333333333332
3335,studying hard,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3336,studying psychology,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3337,studying the bible,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3338,subscription to pornography,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3339,succeeding,comp,8.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
3340,success,comp,20.0,0.04999999999999999,0.4999999999999999,0.0,0.09999999999999998,0.04999999999999999,0.0,0.0,0.0,0.19999999999999996,0.09999999999999998
3341,sucess,esteem,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3342,sudoku,comp,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3343,sugar,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3344,suggests,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3345,suits,money,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3346,summer,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3347,sunday school teacher,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3348,sunlight,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3349,sunning,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3350,sunset,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3351,sunshine,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3352,super cars,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3353,supermacy,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3354,supplements,phys,4.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0
3355,support groups,esteem,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3356,supporters,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3357,sure of self,esteem,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3358,surety,sec,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3359,surfing,phys,13.0,0.15384615384615385,0.0,0.0,0.0,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693
3360,surgeon,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3361,surveillance,sec,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3362,surveillance camera,sec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3363,surveying,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3364,survillence,sec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3365,survival classes,sec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3366,suv,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3367,sweat,phys,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
3368,sweating,phys,5.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0
3369,sweet food,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3370,swim,phys,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
3371,swiming,phys,6.0,0.16666666666666669,0.0,0.0,0.16666666666666669,0.33333333333333337,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0
3372,swimming,phys,112.0,0.1517857142857143,0.053571428571428575,0.026785714285714288,0.06250000000000001,0.4821428571428572,0.1517857142857143,0.00892857142857143,0.00892857142857143,0.04464285714285715,0.00892857142857143
3373,sympathy,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3374,taichi,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3375,tailor,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3376,take advantage of technology,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3377,take my prescriptions 5,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3378,take surveys,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3379,taking a lavish vacation,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3380,taking a military strength test,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3381,taking a test,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3382,taking a vacation,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3383,taking a walk,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3384,taking an exciting vacation,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3385,taking care of my kids,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3386,taking cruises,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3387,taking drugs,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3388,taking enrichment classes,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,taking long walks,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3390,taking online class,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3391,taking selfies,esteem,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3392,taking supplements,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3393,taking tests,comp,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3394,taking time for deep thought,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3395,taking time to think each day,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3396,taking trips,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3397,taking vacations,pleas,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
3398,taking vitamins,phys,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3399,talent,comp,8.0,0.0,0.625,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0
3400,talented,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3401,talk on phone with cousins,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3402,talk with family,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3403,talkative,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3404,talking,rel,72.0,0.013888888888888888,0.0,0.6805555555555556,0.05555555555555555,0.0,0.027777777777777776,0.0,0.013888888888888888,0.125,0.08333333333333333
3405,talking on phone,rel,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3406,talking on the phone,rel,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3407,talking on the phone with a parent,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3408,talking to family,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3409,talking to family members,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3410,talking to someone for hours,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3411,talking with people,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3412,talkshow host,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3413,tank,sec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3414,tanks,sec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3415,tanning salon,esteem,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3416,target shooting,sec,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
3417,taser,sec,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3418,task,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3419,task management,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3420,tasks,comp,3.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3421,tasting new foods,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3422,taught,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3423,tea,pleas,3.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
3424,teachers,comp,7.0,0.0,0.28571428571428575,0.14285714285714288,0.0,0.0,0.0,0.0,0.0,0.28571428571428575,0.28571428571428575
3425,teaching others,rel,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3426,team,rel,4.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3427,team building,rel,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3428,teambuilding,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3429,teammates,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3430,teams,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3431,teasing,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3432,tech industry,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3433,technical management,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3434,technique,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3435,teeth whitening,esteem,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3436,teeth whitening toothpaste,esteem,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3437,teleconferencing,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3438,telephone,rel,10.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1
3439,telephone calls,rel,4.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3440,telephoning,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3441,television,pleas,39.0,0.10256410256410256,0.05128205128205128,0.10256410256410256,0.05128205128205128,0.0,0.358974358974359,0.05128205128205128,0.0,0.0,0.28205128205128205
3442,television shows,pleas,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3443,tennis,phys,34.0,0.14705882352941177,0.20588235294117646,0.058823529411764705,0.0,0.3235294117647059,0.08823529411764706,0.08823529411764706,0.0,0.029411764705882353,0.058823529411764705
3444,tennis shoes,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3445,tesla,money,17.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.11764705882352941
3446,tesla car,money,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3447,test,comp,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3448,test exam,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3449,test taker,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3450,test taking,comp,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3451,tested,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3452,tests,comp,6.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
3453,testtaking,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
